TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"7031461","Flesh & Blood TCG","Outsiders","Quiver of Abyssal Depths","","OUT095","Legendary","Near Mint Rainbow Foil","20.00","","20.0000","19.0100","0","0","19.9900",""
"7031766","Flesh & Blood TCG","Outsiders","Ravenous Rabble (Blue)","","OUT215","Common","Near Mint","0.25","","1.0400","0.0500","8","0","0.1400",""
"7031736","Flesh & Blood TCG","Outsiders","Ravenous Rabble (Red)","","OUT213","Common","Near Mint","0.12","","1.0400","0.0500","3","0","0.0900",""
"7031761","Flesh & Blood TCG","Outsiders","Ravenous Rabble (Yellow)","","OUT214","Common","Near Mint","0.08","","1.0300","0.0400","10","0","0.0500",""
"7031566","Flesh & Blood TCG","Outsiders","Razor's Edge (Blue)","","OUT044","Common","Near Mint","0.16","","1.0400","0.0500","7","0","0.1000",""
"7031571","Flesh & Blood TCG","Outsiders","Razor's Edge (Blue)","","OUT044","Common","Near Mint Rainbow Foil","0.19","","1.0800","0.0900","1","0","0.1300",""
"7031536","Flesh & Blood TCG","Outsiders","Razor's Edge (Red)","","OUT042","Common","Near Mint","0.13","","1.0400","0.0500","7","0","0.1000",""
"7031556","Flesh & Blood TCG","Outsiders","Razor's Edge (Yellow)","","OUT043","Common","Near Mint","0.15","","1.0400","0.0500","8","0","0.1100",""
"7031561","Flesh & Blood TCG","Outsiders","Razor's Edge (Yellow)","","OUT043","Common","Near Mint Rainbow Foil","0.34","","1.1900","0.2000","1","0","0.2800",""
"7030325","Flesh & Blood TCG","Outsiders","Recoil (Blue)","","OUT061","Rare","Near Mint","0.14","","1.0700","0.0800","3","0","0.1100",""
"7030275","Flesh & Blood TCG","Outsiders","Recoil (Red)","","OUT059","Rare","Near Mint","0.17","","1.0700","0.0800","3","0","0.1300",""
"7030295","Flesh & Blood TCG","Outsiders","Recoil (Yellow)","","OUT060","Rare","Near Mint","0.16","","1.0600","0.0700","3","0","0.1100",""
"7031046","Flesh & Blood TCG","Outsiders","Scale Peeler","","OUT009","Majestic","Near Mint","3.10","","3.4400","2.4500","1","0","3.0200",""
"7032061","Flesh & Blood TCG","Outsiders","Scout the Periphery (Blue)","","OUT227","Common","Near Mint","0.14","","1.0400","0.0500","9","0","0.1000",""
"7032066","Flesh & Blood TCG","Outsiders","Scout the Periphery (Blue)","","OUT227","Common","Near Mint Rainbow Foil","0.36","","1.0800","0.0900","1","0","0.2400",""
"7032041","Flesh & Blood TCG","Outsiders","Scout the Periphery (Red)","","OUT225","Common","Near Mint","0.16","","1.0400","0.0500","12","0","0.1200",""
"7032051","Flesh & Blood TCG","Outsiders","Scout the Periphery (Yellow)","","OUT226","Common","Near Mint","0.18","","1.0200","0.0300","11","0","0.1100",""
"7021120","Flesh & Blood TCG","Outsiders","Sedate (Blue)","","OUT038","Common","Near Mint","0.13","","1.0400","0.0500","9","0","0.0900",""
"7039590","Flesh & Blood TCG","Outsiders","Sedate (Blue)","","OUT038","Common","Near Mint Rainbow Foil","0.45","","1.1200","0.1300","1","0","0.3400",""
"7021105","Flesh & Blood TCG","Outsiders","Sedate (Red)","","OUT036","Common","Near Mint","0.11","","1.0400","0.0500","8","0","0.0900",""
"7039580","Flesh & Blood TCG","Outsiders","Sedate (Red)","","OUT036","Common","Near Mint Rainbow Foil","0.23","","1.1000","0.1100","1","0","0.2300",""
"7021110","Flesh & Blood TCG","Outsiders","Sedate (Yellow)","","OUT037","Common","Near Mint","0.14","","1.0400","0.0500","6","0","0.1000",""
"7030175","Flesh & Blood TCG","Outsiders","Sedation Shot (Blue)","","OUT126","Common","Near Mint","0.18","","1.0200","0.0300","6","0","0.1200",""
"7030180","Flesh & Blood TCG","Outsiders","Sedation Shot (Blue)","","OUT126","Common","Near Mint Rainbow Foil","0.47","","1.3100","0.3200","1","0","0.3900",""
"7030155","Flesh & Blood TCG","Outsiders","Sedation Shot (Red)","","OUT124","Common","Near Mint","0.13","","1.0200","0.0300","9","0","0.1000",""
"7030165","Flesh & Blood TCG","Outsiders","Sedation Shot (Yellow)","","OUT125","Common","Near Mint","0.16","","1.0400","0.0500","6","0","0.1000",""
"7031881","Flesh & Blood TCG","Outsiders","Seek Horizon (Blue)","","OUT218","Common","Near Mint","0.22","","1.0400","0.0500","11","0","0.1300",""
"7031801","Flesh & Blood TCG","Outsiders","Seek Horizon (Red)","","OUT216","Common","Near Mint","0.16","","1.0400","0.0500","12","0","0.1000",""
"7031841","Flesh & Blood TCG","Outsiders","Seek Horizon (Yellow)","","OUT217","Common","Near Mint","0.15","","1.0400","0.0500","8","0","0.0900",""
"7030560","Flesh & Blood TCG","Outsiders","Seeker's Gilet","","OUT176","Common","Near Mint","0.24","","1.0700","0.0800","7","0","0.1600",""
"7030565","Flesh & Blood TCG","Outsiders","Seeker's Gilet","","OUT176","Common","Near Mint Cold Foil","1.17","","1.6900","0.7000","0","0","0.9500",""
"7030465","Flesh & Blood TCG","Outsiders","Seeker's Hood","","OUT175","Common","Near Mint","0.14","","1.0600","0.0700","6","0","0.1000",""
"7030475","Flesh & Blood TCG","Outsiders","Seeker's Hood","","OUT175","Common","Near Mint Rainbow Foil","0.12","","1.0600","0.0700","1","0","0.1500",""
"7030711","Flesh & Blood TCG","Outsiders","Seeker's Leggings","","OUT178","Common","Near Mint","0.21","","1.0600","0.0700","7","0","0.1400",""
"7030630","Flesh & Blood TCG","Outsiders","Seeker's Mitts","","OUT177","Common","Near Mint","0.20","","1.0600","0.0700","7","0","0.1500",""
"7030635","Flesh & Blood TCG","Outsiders","Seeker's Mitts","","OUT177","Common","Near Mint Cold Foil","1.93","","2.6800","1.6900","0","0","1.8400",""
"7030640","Flesh & Blood TCG","Outsiders","Seeker's Mitts","","OUT177","Common","Near Mint Rainbow Foil","0.38","","1.0700","0.0800","1","0","0.2700",""
"7019436","Flesh & Blood TCG","Outsiders","Shake Down","","OUT013","Majestic","Near Mint","9.87","","10.5600","10.5600","0","0","9.8700",""
"7030615","Flesh & Blood TCG","Outsiders","Short and Sharp (Blue)","","OUT156","Common","Near Mint","0.13","","1.0200","0.0300","8","0","0.0900",""
"7030620","Flesh & Blood TCG","Outsiders","Short and Sharp (Blue)","","OUT156","Common","Near Mint Rainbow Foil","0.38","","1.1300","0.1400","1","0","0.2500",""
"7030595","Flesh & Blood TCG","Outsiders","Short and Sharp (Red)","","OUT154","Common","Near Mint","0.14","","1.0400","0.0500","8","0","0.0900",""
"7030605","Flesh & Blood TCG","Outsiders","Short and Sharp (Yellow)","","OUT155","Common","Near Mint","0.24","","1.0200","0.0300","7","0","0.1400",""
"7030610","Flesh & Blood TCG","Outsiders","Short and Sharp (Yellow)","","OUT155","Common","Near Mint Rainbow Foil","0.24","","1.1300","0.1400","1","0","0.1700",""
"7030766","Flesh & Blood TCG","Outsiders","Silken Gi","","OUT179","Common","Near Mint","0.13","","1.0700","0.0800","8","0","0.1000",""
"7030776","Flesh & Blood TCG","Outsiders","Silken Gi","","OUT179","Common","Near Mint Rainbow Foil","1.03","","1.5000","0.5100","1","0","0.8200",""
"7031846","Flesh & Blood TCG","Outsiders","Silverwind Shuriken","","OUT054","Majestic","Near Mint","0.43","","1.2200","0.2300","2","0","0.4400",""
"7031856","Flesh & Blood TCG","Outsiders","Silverwind Shuriken","","OUT054","Majestic","Near Mint Rainbow Foil","3.43","","2.5900","1.6000","1","0","2.6100",""
"7030205","Flesh & Blood TCG","Outsiders","Skybound Shot (Blue)","","OUT129","Common","Near Mint","0.08","","1.0400","0.0500","8","0","0.0600",""
"7030210","Flesh & Blood TCG","Outsiders","Skybound Shot (Blue)","","OUT129","Common","Near Mint Rainbow Foil","0.20","","1.0800","0.0900","1","0","0.1500",""
"7030185","Flesh & Blood TCG","Outsiders","Skybound Shot (Red)","","OUT127","Common","Near Mint","0.09","","1.0400","0.0500","8","0","0.0600",""
"7030190","Flesh & Blood TCG","Outsiders","Skybound Shot (Red)","","OUT127","Common","Near Mint Rainbow Foil","0.23","","1.1800","0.1900","2","0","0.2100",""
"7030195","Flesh & Blood TCG","Outsiders","Skybound Shot (Yellow)","","OUT128","Common","Near Mint","0.09","","1.0400","0.0500","8","0","0.0700",""
"7031336","Flesh & Blood TCG","Outsiders","Sneak Attack (Blue)","","OUT020","Rare","Near Mint","0.24","","1.0700","0.0800","3","0","0.1600",""
"7031281","Flesh & Blood TCG","Outsiders","Sneak Attack (Red)","","OUT018","Rare","Near Mint","0.14","","1.0600","0.0700","4","0","0.1200",""
"7031286","Flesh & Blood TCG","Outsiders","Sneak Attack (Red)","","OUT018","Rare","Near Mint Rainbow Foil","0.93","","1.3800","0.3900","1","0","0.6900",""
"7031306","Flesh & Blood TCG","Outsiders","Sneak Attack (Yellow)","","OUT019","Rare","Near Mint","0.25","","1.0700","0.0800","3","0","0.1700",""
"7031376","Flesh & Blood TCG","Outsiders","Spike with Bloodrot (Red)","","OUT021","Rare","Near Mint","0.18","","1.0800","0.0900","0","0","0.1300",""
"7031381","Flesh & Blood TCG","Outsiders","Spike with Bloodrot (Red)","","OUT021","Rare","Near Mint Rainbow Foil","0.73","","1.3800","0.3900","1","0","0.6100",""
"7021015","Flesh & Blood TCG","Outsiders","Spike with Frailty","","OUT022","Rare","Near Mint","0.16","","1.0600","0.0700","4","0","0.1200",""
"7039540","Flesh & Blood TCG","Outsiders","Spike with Frailty","","OUT022","Rare","Near Mint Rainbow Foil","0.68","","1.3000","0.3100","1","0","0.5900",""
"7021025","Flesh & Blood TCG","Outsiders","Spike with Inertia","","OUT023","Rare","Near Mint","0.16","","1.0700","0.0800","3","0","0.1300",""
"7030395","Flesh & Blood TCG","Outsiders","Spinning Wheel Kick (Blue)","","OUT064","Rare","Near Mint","0.18","","1.0600","0.0700","3","0","0.1200",""
"7030375","Flesh & Blood TCG","Outsiders","Spinning Wheel Kick (Red)","","OUT062","Rare","Near Mint","0.15","","1.0700","0.0800","3","0","0.1100",""
"7030385","Flesh & Blood TCG","Outsiders","Spinning Wheel Kick (Yellow)","","OUT063","Rare","Near Mint","0.22","","1.0600","0.0700","3","0","0.1400",""
"7030235","Flesh & Blood TCG","Outsiders","Spire Sniping (Blue)","","OUT132","Common","Near Mint","0.16","","1.0200","0.0300","2","0","0.1100",""
"7030240","Flesh & Blood TCG","Outsiders","Spire Sniping (Blue)","","OUT132","Common","Near Mint Rainbow Foil","0.41","","1.2400","0.2500","1","0","0.2700",""
"7030215","Flesh & Blood TCG","Outsiders","Spire Sniping (Red)","","OUT130","Common","Near Mint","0.15","","1.0200","0.0300","8","0","0.1000",""
"7030220","Flesh & Blood TCG","Outsiders","Spire Sniping (Red)","","OUT130","Common","Near Mint Rainbow Foil","0.48","","1.3100","0.3200","1","0","0.4000",""
"7030225","Flesh & Blood TCG","Outsiders","Spire Sniping (Yellow)","","OUT131","Common","Near Mint","0.17","","1.0200","0.0300","8","0","0.1100",""
"7031966","Flesh & Blood TCG","Outsiders","Spring Load (Blue)","","OUT221","Common","Near Mint","0.06","","1.0400","0.0500","12","0","0.0500",""
"7031896","Flesh & Blood TCG","Outsiders","Spring Load (Red)","","OUT219","Common","Near Mint","0.18","","1.0400","0.0500","11","0","0.1100",""
"7031901","Flesh & Blood TCG","Outsiders","Spring Load (Red)","","OUT219","Common","Near Mint Rainbow Foil","0.15","","1.0800","0.0900","1","0","0.1100",""
"7031946","Flesh & Blood TCG","Outsiders","Spring Load (Yellow)","","OUT220","Common","Near Mint","0.10","","1.0400","0.0500","7","0","0.0700",""
"7030405","Flesh & Blood TCG","Outsiders","Stab Wound","","OUT142","Majestic","Near Mint","0.96","","1.6400","0.6500","1","0","1.0100",""
"7031276","Flesh & Blood TCG","Outsiders","Surging Strike (Blue)","","OUT085","Common","Near Mint","0.09","","1.0300","0.0400","5","0","0.0500",""
"7031266","Flesh & Blood TCG","Outsiders","Surging Strike (Red)","","OUT083","Common","Near Mint","0.10","","1.0400","0.0500","8","0","0.0500",""
"7031271","Flesh & Blood TCG","Outsiders","Surging Strike (Yellow)","","OUT084","Common","Near Mint","0.20","","1.0400","0.0500","9","0","0.1200",""
"7031831","Flesh & Blood TCG","Outsiders","Tarpit Trap (Yellow)","","OUT108","Rare","Near Mint","0.21","","1.0600","0.0700","3","0","0.1500",""
"7030801","Flesh & Blood TCG","Outsiders","Threadbare Tunic","","OUT180","Common","Near Mint","0.09","","1.0500","0.0600","8","0","0.0700",""
"7030660","Flesh & Blood TCG","Outsiders","Toxic Tips","","OUT158","Common","Near Mint","0.19","","1.0700","0.0800","7","0","0.1300",""
"7030670","Flesh & Blood TCG","Outsiders","Toxic Tips","","OUT158","Common","Near Mint Rainbow Foil","0.58","","1.0600","0.0700","1","0","0.5000",""
"7030911","Flesh & Blood TCG","Outsiders","Toxicity (Blue)","","OUT167","Rare","Near Mint","0.17","","1.0600","0.0700","4","0","0.1200",""
"7030881","Flesh & Blood TCG","Outsiders","Toxicity (Red)","","OUT165","Rare","Near Mint","0.20","","1.0600","0.0700","4","0","0.1300",""
"7030886","Flesh & Blood TCG","Outsiders","Toxicity (Red)","","OUT165","Rare","Near Mint Rainbow Foil","0.91","","1.3700","0.3800","1","0","0.6600",""
"7030896","Flesh & Blood TCG","Outsiders","Toxicity (Yellow)","","OUT166","Rare","Near Mint","0.13","","1.0700","0.0800","3","0","0.1000",""
"7031331","Flesh & Blood TCG","Outsiders","Twin Twisters (Blue)","","OUT088","Common","Near Mint","0.12","","1.0400","0.0500","9","0","0.0800",""
"7031301","Flesh & Blood TCG","Outsiders","Twin Twisters (Red)","","OUT086","Common","Near Mint","0.12","","1.0400","0.0500","8","0","0.0700",""
"7031316","Flesh & Blood TCG","Outsiders","Twin Twisters (Yellow)","","OUT087","Common","Near Mint","0.15","","1.0400","0.0500","6","0","0.0900",""
"7030941","Flesh & Blood TCG","Outsiders","Virulent Touch (Blue)","","OUT170","Common","Near Mint","0.18","","1.0200","0.0300","10","0","0.1200",""
"7030946","Flesh & Blood TCG","Outsiders","Virulent Touch (Blue)","","OUT170","Common","Near Mint Rainbow Foil","0.43","","1.1900","0.2000","1","0","0.3300",""
"7030921","Flesh & Blood TCG","Outsiders","Virulent Touch (Red)","","OUT168","Common","Near Mint","0.13","","1.0400","0.0500","9","0","0.1000",""
"7030926","Flesh & Blood TCG","Outsiders","Virulent Touch (Red)","","OUT168","Common","Near Mint Rainbow Foil","0.47","","1.2600","0.2700","1","0","0.3700",""
"7030931","Flesh & Blood TCG","Outsiders","Virulent Touch (Yellow)","","OUT169","Common","Near Mint","0.21","","1.0500","0.0600","7","0","0.1300",""
"7031916","Flesh & Blood TCG","Outsiders","Visit the Floating Dojo","","OUT055","Majestic","Near Mint","1.03","","1.8700","0.8800","0","0","1.0300",""
"7031636","Flesh & Blood TCG","Outsiders","Wayfinder's Crest","","OUT099","Common","Near Mint","0.12","","1.0800","0.0900","6","0","0.1100",""
"7030265","Flesh & Blood TCG","Outsiders","Widowmaker (Blue)","","OUT135","Common","Near Mint","0.16","","1.0400","0.0500","6","0","0.1100",""
"7030245","Flesh & Blood TCG","Outsiders","Widowmaker (Red)","","OUT133","Common","Near Mint","0.14","","1.0200","0.0300","8","0","0.1000",""
"7030255","Flesh & Blood TCG","Outsiders","Widowmaker (Yellow)","","OUT134","Common","Near Mint","0.19","","1.0400","0.0500","9","0","0.1200",""
"7030260","Flesh & Blood TCG","Outsiders","Widowmaker (Yellow)","","OUT134","Common","Near Mint Rainbow Foil","0.32","","1.1100","0.1200","1","0","0.2200",""
"7021180","Flesh & Blood TCG","Outsiders","Wither (Blue)","","OUT041","Common","Near Mint","0.13","","1.0500","0.0600","8","0","0.0900",""
"7021125","Flesh & Blood TCG","Outsiders","Wither (Red)","","OUT039","Common","Near Mint","0.15","","1.0400","0.0500","8","0","0.1100",""
"7021175","Flesh & Blood TCG","Outsiders","Wither (Yellow)","","OUT040","Common","Near Mint","0.16","","1.0500","0.0600","5","0","0.1000",""
"7039600","Flesh & Blood TCG","Outsiders","Wither (Yellow)","","OUT040","Common","Near Mint Rainbow Foil","0.22","","1.0900","0.1000","1","0","0.2000",""
"7030315","Flesh & Blood TCG","Outsiders","Withering Shot (Blue)","","OUT138","Common","Near Mint","0.15","","1.0400","0.0500","8","0","0.1000",""
"7030320","Flesh & Blood TCG","Outsiders","Withering Shot (Blue)","","OUT138","Common","Near Mint Rainbow Foil","0.25","","1.0800","0.0900","1","0","0.1800",""
"7030285","Flesh & Blood TCG","Outsiders","Withering Shot (Red)","","OUT136","Common","Near Mint","0.13","","1.0400","0.0500","9","0","0.0900",""
"7030290","Flesh & Blood TCG","Outsiders","Withering Shot (Red)","","OUT136","Common","Near Mint Rainbow Foil","0.42","","1.1900","0.2000","1","0","0.3400",""
"7030305","Flesh & Blood TCG","Outsiders","Withering Shot (Yellow)","","OUT137","Common","Near Mint","0.14","","1.0400","0.0500","8","0","0.1000",""
"7030310","Flesh & Blood TCG","Outsiders","Withering Shot (Yellow)","","OUT137","Common","Near Mint Rainbow Foil","0.30","","1.1100","0.1200","1","0","0.2100",""
"7031361","Flesh & Blood TCG","Outsiders","Wreck Havoc (Blue)","","OUT200","Rare","Near Mint","0.23","","1.0600","0.0700","3","0","0.1500",""
"7031321","Flesh & Blood TCG","Outsiders","Wreck Havoc (Red)","","OUT198","Rare","Near Mint","0.17","","1.0600","0.0700","3","0","0.1200",""
"7031326","Flesh & Blood TCG","Outsiders","Wreck Havoc (Red)","","OUT198","Rare","Near Mint Rainbow Foil","0.96","","1.6600","0.6700","1","0","0.8100",""
"7031346","Flesh & Blood TCG","Outsiders","Wreck Havoc (Yellow)","","OUT199","Rare","Near Mint","0.20","","1.0400","0.0500","3","0","0.1200",""
"5684872","Flesh & Blood TCG","Uprising","Aether Dart (Blue)","","UPR175","Common","Near Mint","0.10","","1.0400","0.0500","8","0","0.0700",""
"5684827","Flesh & Blood TCG","Uprising","Aether Dart (Red)","","UPR173","Common","Near Mint","0.08","","1.0400","0.0500","9","0","0.0600",""
"5684832","Flesh & Blood TCG","Uprising","Aether Dart (Red)","","UPR173","Common","Near Mint Rainbow Foil","0.34","","1.0900","0.1000","1","0","0.2100",""
"5684862","Flesh & Blood TCG","Uprising","Aether Dart (Yellow)","","UPR174","Common","Near Mint","0.08","","1.0300","0.0400","8","0","0.0600",""
"5686077","Flesh & Blood TCG","Uprising","Aether Hail (Blue)","","UPR129","Common","Near Mint","0.11","","1.0400","0.0500","8","0","0.0800",""
"5686057","Flesh & Blood TCG","Uprising","Aether Hail (Red)","","UPR127","Common","Near Mint","0.09","","1.0400","0.0500","7","0","0.0600",""
"5686062","Flesh & Blood TCG","Uprising","Aether Hail (Red)","","UPR127","Common","Near Mint Rainbow Foil","0.45","","1.0800","0.0900","1","0","0.2800",""
"5686067","Flesh & Blood TCG","Uprising","Aether Hail (Yellow)","","UPR128","Common","Near Mint","0.05","","1.0000","0.0100","12","0","0.0500",""
"5686072","Flesh & Blood TCG","Uprising","Aether Hail (Yellow)","","UPR128","Common","Near Mint Rainbow Foil","0.29","","1.0800","0.0900","2","0","0.1900",""
"5685617","Flesh & Blood TCG","Uprising","Aether Icevein (Blue)","","UPR115","Common","Near Mint","0.14","","1.0400","0.0500","3","0","0.0800",""
"5685547","Flesh & Blood TCG","Uprising","Aether Icevein (Red)","","UPR113","Common","Near Mint","0.13","","1.0400","0.0500","3","0","0.0800",""
"5685552","Flesh & Blood TCG","Uprising","Aether Icevein (Red)","","UPR113","Common","Near Mint Rainbow Foil","0.65","","1.2400","0.2500","1","0","0.4400",""
"5685597","Flesh & Blood TCG","Uprising","Aether Icevein (Yellow)","","UPR114","Common","Near Mint","0.12","","1.0400","0.0500","6","0","0.0700",""
"5685477","Flesh & Blood TCG","Uprising","Arctic Incarceration (Blue)","","UPR146","Common","Near Mint","0.12","","1.0400","0.0500","0","0","0.0800",""
"5685417","Flesh & Blood TCG","Uprising","Arctic Incarceration (Red)","","UPR144","Common","Near Mint","0.14","","1.0400","0.0500","4","0","0.0800",""
